year,state,state_po,county_name,dem,rep,total,position
2020,KANSAS,KS,GREENWOOD,569.0,2444.0,3077.0,"[-96.24191926887777, 37.88725]"
2020,KANSAS,KS,HAMILTON,141.0,698.0,859.0,"[-101.79300652370851, 38.045]"
2020,KANSAS,KS,HARPER,461.0,2168.0,2678.0,"[-98.07659436730566, 37.1914]"
2020,KANSAS,KS,HARVEY,6747.0,10182.0,17309.0,"[-97.42731613333333, 38.0002]"
2020,KANSAS,KS,HASKELL,268.0,1122.0,1410.0,"[-100.8711, 37.6056]"
2020,KANSAS,KS,HODGEMAN,154.0,875.0,1045.0,"[-99.90189134762633, 38.174800000000005]"
2020,KANSAS,KS,JACKSON,1881.0,4517.0,6584.0,"[-95.80216897258116, 39.4925]"
2020,KANSAS,KS,JEFFERSON,3194.0,6334.0,9782.0,"[-95.38126466942148, 39.3176]"
2020,KANSAS,KS,JEWELL,212.0,1387.0,1628.0,"[-98.21823543248217, 39.82795]"
2020,KANSAS,KS,JOHNSON,184259.0,155631.0,347214.0,"[-94.83207821018392, 38.91465]"
2020,KANSAS,KS,KEARNY,267.0,1164.0,1455.0,"[-101.32305, 38.046099999999996]"
2020,KANSAS,KS,KINGMAN,752.0,3130.0,3949.0,"[-98.13622507465772, 37.603449999999995]"
2020,KANSAS,KS,KIOWA,156.0,980.0,1165.0,"[-99.28547761976048, 37.6017]"
2020,KANSAS,KS,LABETTE,2655.0,5735.0,8563.0,"[-95.29808708734078, 37.1697]"
2020,KANSAS,KS,LANE,115.0,762.0,895.0,"[-100.46607448382656, 38.48115]"
2020,KANSAS,KS,LEAVENWORTH,13886.0,21610.0,36490.0,"[-95.04464096535959, 39.12235]"
2020,KANSAS,KS,LINCOLN,266.0,1283.0,1579.0,"[-98.20865188209858, 39.04555]"
2020,KANSAS,KS,LINN,896.0,4048.0,5046.0,"[-94.84259382628441, 38.2244]"
2020,KANSAS,KS,LOGAN,186.0,1249.0,1458.0,"[-101.14830082139989, 38.917]"
2020,KANSAS,KS,LYON,6055.0,7550.0,13988.0,"[-96.15195369308093, 38.4779]"
2020,KANSAS,KS,MCPHERSON,4134.0,9964.0,14438.0,"[-97.6475201942705, 38.3483]"
2020,KANSAS,KS,MARION,1516.0,4465.0,6111.0,"[-97.10527282485856, 38.2616]"
2020,KANSAS,KS,MARSHALL,1259.0,3729.0,5114.0,"[-96.52265034485404, 39.783550000000005]"
2020,KANSAS,KS,MEADE,263.0,1523.0,1825.0,"[-100.36202548362135, 37.1945]"
2020,KANSAS,KS,MIAMI,5247.0,12308.0,17937.0,"[-94.83556283706253, 38.60785]"
2020,KANSAS,KS,MITCHELL,558.0,2504.0,3101.0,"[-98.20947686223755, 39.43665]"
2020,KANSAS,KS,MONTGOMERY,3228.0,9931.0,13426.0,"[-95.74312165690026, 37.14925]"
2020,KANSAS,KS,MORRIS,729.0,2124.0,2899.0,"[-96.64113365687552, 38.6742]"
2020,KANSAS,KS,MORTON,150.0,1034.0,1198.0,"[-101.79889946365472, 37.191950000000006]"
2020,KANSAS,KS,NEMAHA,927.0,4664.0,5684.0,"[-96.01380996547756, 39.826750000000004]"
2020,KANSAS,KS,NEOSHO,1796.0,4970.0,6877.0,"[-95.30682914421266, 37.529250000000005]"
2020,KANSAS,KS,NESS,149.0,1339.0,1513.0,"[-99.91551214154622, 38.52295]"
2020,KANSAS,KS,NORTON,364.0,2007.0,2415.0,"[-99.90287471841089, 39.784499999999994]"
2020,KANSAS,KS,OSAGE,2136.0,5705.0,8035.0,"[-95.72629983565695, 38.58645]"
2020,KANSAS,KS,OSBORNE,281.0,1629.0,1945.0,"[-98.7672613275862, 39.393649999999994]"
2020,KANSAS,KS,OTTAWA,506.0,2610.0,3191.0,"[-97.65022401326311, 39.175650000000005]"
2020,KANSAS,KS,PAWNEE,643.0,2045.0,2739.0,"[-99.24478929978741, 38.174350000000004]"
2020,KANSAS,KS,PHILLIPS,318.0,2418.0,2781.0,"[-99.34662377432615, 39.785]"
2020,KANSAS,KS,POTTAWATOMIE,3313.0,9452.0,13083.0,"[-96.35796187070937, 39.36835]"
2020,KANSAS,KS,PRATT,933.0,3108.0,4137.0,"[-98.73892528560548, 37.60185]"
2020,KANSAS,KS,RAWLINS,214.0,1261.0,1504.0,"[-101.07617483893256, 39.7853]"
2020,KANSAS,KS,RENO,8886.0,18443.0,27941.0,"[-98.08725634178253, 38.042049999999996]"
2020,KANSAS,KS,REPUBLIC,424.0,2182.0,2657.0,"[-97.65029998562395, 39.827999999999996]"
2020,KANSAS,KS,RICE,965.0,3262.0,4319.0,"[-98.20178564881122, 38.3913]"
2020,KANSAS,KS,RILEY,12765.0,11610.0,25171.0,"[-96.82028285446145, 39.36835]"
2020,KANSAS,KS,ROOKS,339.0,2325.0,2699.0,"[-99.3248754651207, 39.35015]"
2020,KANSAS,KS,RUSH,295.0,1350.0,1677.0,"[-99.30882534433286, 38.52295]"
2020,KANSAS,KS,RUSSELL,600.0,2790.0,3467.0,"[-98.76324268851707, 39.00175]"
2020,KANSAS,KS,SALINE,8214.0,15722.0,24531.0,"[-97.64924357245337, 38.7405]"
2020,KANSAS,KS,SCOTT,299.0,2014.0,2354.0,"[-100.90662472518095, 38.48225]"
2020,KANSAS,KS,SEDGWICK,95870.0,122416.0,223688.0,"[-97.48038208148412, 37.60475]"
2020,KANSAS,KS,SEWARD,1833.0,3372.0,5294.0,"[-100.85042684662734, 37.193749999999994]"
2020,KANSAS,KS,SHAWNEE,43015.0,40443.0,85657.0,"[-95.72359071065597, 38.963350000000005]"
2020,KANSAS,KS,SHERIDAN,147.0,1282.0,1445.0,"[-100.44184940353315, 39.35015]"
2020,KANSAS,KS,SHERMAN,396.0,2269.0,2727.0,"[-101.71945313910354, 39.35165000000001]"
2020,KANSAS,KS,SMITH,336.0,1763.0,2129.0,"[-98.78574981596503, 39.78515]"
2020,KANSAS,KS,STAFFORD,357.0,1645.0,2034.0,"[-98.69280551812179, 38.08665]"
2020,KANSAS,KS,STANTON,148.0,614.0,776.0,"[-101.78393980310435, 37.51675]"
2020,KANSAS,KS,STEVENS,237.0,1760.0,2031.0,"[-101.31162630290439, 37.1928]"
2020,KANSAS,KS,SUMNER,2591.0,8105.0,10928.0,"[-97.47733886693155, 37.1927]"
2020,KANSAS,KS,THOMAS,625.0,3130.0,3810.0,"[-101.05557452434437, 39.35155]"
2020,KANSAS,KS,TREGO,242.0,1363.0,1630.0,"[-99.87294776324845, 38.91475]"
2020,KANSAS,KS,WABAUNSEE,964.0,2845.0,3902.0,"[-96.22403794553423, 38.95665]"
2020,KANSAS,KS,WALLACE,44.0,770.0,825.0,"[-101.76391574298297, 38.873599999999996]"
2020,KANSAS,KS,WASHINGTON,475.0,2363.0,2883.0,"[-97.08753447277338, 39.8277]"
2020,KANSAS,KS,WICHITA,149.0,808.0,968.0,"[-101.34709815436628, 38.4821]"
2020,KANSAS,KS,WILSON,723.0,3153.0,3954.0,"[-95.74343405963303, 37.4952]"
2020,KANSAS,KS,WOODSON,294.0,1228.0,1546.0,"[-95.741119960802, 37.886250000000004]"
2020,KANSAS,KS,WYANDOTTE,36788.0,18934.0,56785.0,"[-94.75627860356586, 39.0821]"
2020,KENTUCKY,KY,ADAIR,1392.0,7276.0,8763.0,"[-85.26136994974607, 37.14775]"
2020,KENTUCKY,KY,ALLEN,1642.0,7586.0,9363.0,"[-86.1910390795078, 36.8551]"
2020,KENTUCKY,KY,ANDERSON,3347.0,9657.0,13240.0,"[-84.97357428474115, 38.00455]"
2020,KENTUCKY,KY,BALLARD,825.0,3356.0,4225.0,"[-88.99866208963482, 37.139700000000005]"
2020,KENTUCKY,KY,BARREN,5127.0,14654.0,20055.0,"[-85.94458565039135, 36.99755]"
2020,KENTUCKY,KY,BATH,1573.0,3986.0,5627.0,"[-83.75989727301956, 38.162]"
2020,KENTUCKY,KY,BELL,1789.0,8140.0,10044.0,"[-83.61075155490914, 36.81075]"
2020,KENTUCKY,KY,BOONE,20897.0,44811.0,66953.0,"[-84.73467497435897, 38.9948]"
2020,KENTUCKY,KY,BOURBON,3296.0,6190.0,9643.0,"[-84.23310360143878, 38.23345]"
2020,KENTUCKY,KY,BOYD,7083.0,14295.0,21741.0,"[-82.6924514148597, 38.397850000000005]"
2020,KENTUCKY,KY,BOYLE,5298.0,8872.0,14467.0,"[-84.895568757259, 37.58985]"
2020,KENTUCKY,KY,BRACKEN,800.0,3398.0,4244.0,"[-84.08161524042379, 38.680949999999996]"
2020,KENTUCKY,KY,BREATHITT,1301.0,4265.0,5661.0,"[-83.3185494657785, 37.5158]"
2020,KENTUCKY,KY,BRECKINRIDGE,2350.0,7701.0,10197.0,"[-86.4232506640328, 37.8207]"
2020,KENTUCKY,KY,BULLITT,10551.0,30708.0,41964.0,"[-85.70087445272222, 37.968050000000005]"
2020,KENTUCKY,KY,BUTLER,1079.0,4960.0,6122.0,"[-86.65785435607948, 37.1981]"
2020,KENTUCKY,KY,CALDWELL,1433.0,4906.0,6428.0,"[-87.86883831279295, 37.162000000000006]"
2020,KENTUCKY,KY,CALLOWAY,5794.0,11351.0,17443.0,"[-88.26956119582664, 36.6094]"
2020,KENTUCKY,KY,CAMPBELL,19373.0,28482.0,48833.0,"[-84.35286979813665, 38.9279]"
2020,KENTUCKY,KY,CARLISLE,463.0,2159.0,2638.0,"[-88.96348266197303, 36.8524]"
2020,KENTUCKY,KY,CARROLL,1116.0,2954.0,4135.0,"[-85.10767802776233, 38.67659999999999]"
2020,KENTUCKY,KY,CARTER,2642.0,8775.0,11585.0,"[-83.02404821969783, 38.35635]"
2020,KENTUCKY,KY,CASEY,918.0,6179.0,7171.0,"[-84.93279211661715, 37.33525]"
2020,KENTUCKY,KY,CHRISTIAN,8296.0,15080.0,23863.0,"[-87.49192059332344, 36.80395]"
2020,KENTUCKY,KY,CLARK,6004.0,11811.0,18128.0,"[-84.15740249200837, 37.998900000000006]"
2020,KENTUCKY,KY,CLAY,831.0,6677.0,7590.0,"[-83.7289463513867, 37.111200000000004]"
2020,KENTUCKY,KY,CLINTON,603.0,4280.0,4932.0,"[-85.13176514466392, 36.69135]"
2020,KENTUCKY,KY,CRITTENDEN,731.0,3451.0,4242.0,"[-88.08533564625569, 37.326350000000005]"
2020,KENTUCKY,KY,CUMBERLAND,508.0,2769.0,3309.0,"[-85.39067772375846, 36.7219]"
2020,KENTUCKY,KY,DAVIESS,17283.0,31023.0,49240.0,"[-87.0648972032057, 37.7492]"
2020,KENTUCKY,KY,EDMONSON,1227.0,4828.0,6131.0,"[-86.23111968018841, 37.1926]"
2020,KENTUCKY,KY,ELLIOTT,712.0,2246.0,2995.0,"[-83.08188924102006, 38.145250000000004]"
2020,KENTUCKY,KY,ESTILL,1355.0,5100.0,6538.0,"[-83.92957615894039, 37.6897]"
2020,KENTUCKY,KY,FAYETTE,90566.0,58845.0,152664.0,"[-84.4730562888607, 38.035399999999996]"
2020,KENTUCKY,KY,FLEMING,1474.0,5534.0,7066.0,"[-83.68099943258699, 38.3394]"
2020,KENTUCKY,KY,FLOYD,3884.0,12250.0,16351.0,"[-82.75378977896946, 37.59975]"
2020,KENTUCKY,KY,FRANKLIN,12650.0,12900.0,26059.0,"[-84.86930110053824, 38.2655]"
2020,KENTUCKY,KY,FULTON,791.0,1605.0,2421.0,"[-89.06244573307895, 36.57315]"
2020,KENTUCKY,KY,GALLATIN,822.0,2955.0,3849.0,"[-84.8724864543681, 38.74125]"
2020,KENTUCKY,KY,GARRARD,1830.0,6754.0,8703.0,"[-84.57667408854167, 37.6738]"
2020,KENTUCKY,KY,GRANT,2205.0,8725.0,11106.0,"[-84.64242780898876, 38.66955]"
2020,KENTUCKY,KY,GRAVES,3559.0,13206.0,17018.0,"[-88.6512701170939, 36.626549999999995]"
2020,KENTUCKY,KY,GRAYSON,2400.0,9453.0,11983.0,"[-86.35999788898084, 37.4959]"
2020,KENTUCKY,KY,GREEN,920.0,4838.0,5812.0,"[-85.54258170566786, 37.2471]"
2020,KENTUCKY,KY,GREENUP,4873.0,13064.0,18176.0,"[-82.93996577181207, 38.5382]"
2020,KENTUCKY,KY,HANCOCK,1351.0,3145.0,4587.0,"[-86.75704583333332, 37.81765]"
2020,KENTUCKY,KY,HARDIN,18101.0,29832.0,48941.0,"[-85.96168527263876, 37.693349999999995]"
2020,KENTUCKY,KY,HARLAN,1494.0,9367.0,10971.0,"[-83.31506731955582, 36.79705]"
2020,KENTUCKY,KY,HARRISON,2400.0,6334.0,8853.0,"[-84.31931547139403, 38.419200000000004]"
2020,KENTUCKY,KY,HART,1908.0,6345.0,8369.0,"[-85.89073161519809, 37.25855]"
2020,KENTUCKY,KY,HENDERSON,7639.0,12730.0,20688.0,"[-87.5690207275971, 37.79875]"
2020,KENTUCKY,KY,HENRY,2142.0,5843.0,8107.0,"[-85.15421232044199, 38.47605]"
2020,KENTUCKY,KY,HICKMAN,458.0,1714.0,2199.0,"[-88.95796087680355, 36.621300000000005]"
2020,KENTUCKY,KY,HOPKINS,5439.0,15757.0,21509.0,"[-87.57836050104638, 37.30305]"
2020,KENTUCKY,KY,JACKSON,605.0,5453.0,6113.0,"[-84.00372204579025, 37.4332]"
2020,KENTUCKY,KY,JEFFERSON,228288.0,150619.0,386093.0,"[-85.63464817892779, 38.222]"
2020,KENTUCKY,KY,JESSAMINE,8567.0,17096.0,26251.0,"[-84.57868319524698, 37.9011]"
2020,KENTUCKY,KY,JOHNSON,1608.0,8450.0,10192.0,"[-82.83308095845331, 37.8557]"
2020,KENTUCKY,KY,KENTON,32265.0,48123.0,82108.0,"[-84.52304337444258, 38.930150000000005]"
2020,KENTUCKY,KY,KNOTT,1412.0,4779.0,6251.0,"[-82.93811393616775, 37.345150000000004]"
2020,KENTUCKY,KY,KNOX,2114.0,11012.0,13273.0,"[-83.86094740990106, 36.8708]"
2020,KENTUCKY,KY,LARUE,1504.0,5685.0,7301.0,"[-85.67821728172817, 37.5962]"
2020,KENTUCKY,KY,LAUREL,4474.0,23234.0,28097.0,"[-84.10850050652276, 37.103300000000004]"
2020,KENTUCKY,KY,LAWRENCE,1238.0,5633.0,6955.0,"[-82.75964715606209, 38.03895]"
2020,KENTUCKY,KY,LEE,459.0,2159.0,2659.0,"[-83.70801819462096, 37.5907]"
2020,KENTUCKY,KY,LESLIE,446.0,4321.0,4811.0,"[-83.37462756721466, 37.13495]"
2020,KENTUCKY,KY,LETCHER,1799.0,7226.0,9135.0,"[-82.82877689271419, 37.15795]"
2020,KENTUCKY,KY,LEWIS,823.0,4986.0,5883.0,"[-83.39636294037749, 38.514700000000005]"
2020,KENTUCKY,KY,LINCOLN,2254.0,8489.0,10913.0,"[-84.6535880704676, 37.45655]"
2020,KENTUCKY,KY,LIVINGSTON,939.0,4010.0,5003.0,"[-88.33658096103193, 37.2128]"
2020,KENTUCKY,KY,LOGAN,3094.0,9067.0,12346.0,"[-86.85399310674964, 36.8637]"
2020,KENTUCKY,KY,LYON,1092.0,3100.0,4228.0,"[-88.08720287610619, 37.0646]"
2020,KENTUCKY,KY,MCCRACKEN,11190.0,21820.0,33521.0,"[-88.82312421128364, 37.1502]"
2020,KENTUCKY,KY,MCCREARY,725.0,5664.0,6435.0,"[-84.49477320238748, 36.759949999999996]"
2020,KENTUCKY,KY,MCLEAN,1074.0,3633.0,4782.0,"[-87.2188682804962, 37.52085]"
2020,KENTUCKY,KY,MADISON,15580.0,27353.0,43903.0,"[-84.26698903849913, 37.66785]"
2020,KENTUCKY,KY,MAGOFFIN,1213.0,4174.0,5446.0,"[-83.0954192240952, 37.69115]"
2020,KENTUCKY,KY,MARION,2722.0,6113.0,8928.0,"[-85.26491891526888, 37.59265]"
2020,KENTUCKY,KY,MARSHALL,4071.0,13297.0,17601.0,"[-88.3344561171956, 36.90465]"
2020,KENTUCKY,KY,MARTIN,403.0,3496.0,3930.0,"[-82.5154254652691, 37.796549999999996]"
2020,KENTUCKY,KY,MASON,2362.0,5477.0,7958.0,"[-83.81292159169567, 38.61535]"
2020,KENTUCKY,KY,MEADE,3632.0,10184.0,14110.0,"[-86.1650047406807, 37.9379]"
2020,KENTUCKY,KY,MENIFEE,750.0,2311.0,3102.0,"[-83.6124152818129, 37.95855]"
2020,KENTUCKY,KY,MERCER,3033.0,8506.0,11735.0,"[-84.85859338224523, 37.835049999999995]"
2020,KENTUCKY,KY,METCALFE,975.0,3959.0,5012.0,"[-85.62003249161387, 37.023799999999994]"
2020,KENTUCKY,KY,MONROE,657.0,4628.0,5330.0,"[-85.71981611528822, 36.77035]"
2020,KENTUCKY,KY,MONTGOMERY,3630.0,8993.0,12837.0,"[-83.92768184630663, 38.0569]"
2020,KENTUCKY,KY,MORGAN,1172.0,4297.0,5535.0,"[-83.23321118503824, 37.92715]"
2020,KENTUCKY,KY,MUHLENBERG,3544.0,10496.0,14229.0,"[-87.15310172156407, 37.233850000000004]"
2020,KENTUCKY,KY,NELSON,7188.0,15703.0,23245.0,"[-85.53435275319566, 37.77205]"
2020,KENTUCKY,KY,NICHOLAS,955.0,2408.0,3396.0,"[-84.02215365882792, 38.3344]"
2020,KENTUCKY,KY,OHIO,2404.0,8582.0,11127.0,"[-86.86582414850136, 37.44845]"
2020,KENTUCKY,KY,OLDHAM,14504.0,22651.0,37936.0,"[-85.46526316568048, 38.4152]"
2020,KENTUCKY,KY,OWEN,1098.0,4292.0,5456.0,"[-84.86845985576923, 38.55175]"
2020,KENTUCKY,KY,OWSLEY,216.0,1670.0,1895.0,"[-83.69590877791202, 37.421499999999995]"
2020,KENTUCKY,KY,PENDLETON,1322.0,5515.0,6925.0,"[-84.36240372906423, 38.686949999999996]"
2020,KENTUCKY,KY,PERRY,2350.0,8118.0,10606.0,"[-83.16277227931062, 37.2158]"
2020,KENTUCKY,KY,PIKE,4862.0,20279.0,25368.0,"[-82.33208368599239, 37.4752]"
2020,KENTUCKY,KY,POWELL,1367.0,4041.0,5505.0,"[-83.79375261176357, 37.78875]"
2020,KENTUCKY,KY,PULASKI,5664.0,25441.0,31537.0,"[-84.60880634425376, 37.08175]"
2020,KENTUCKY,KY,ROBERTSON,253.0,884.0,1146.0,"[-84.04575235999074, 38.5232]"
2020,KENTUCKY,KY,ROCKCASTLE,1134.0,6577.0,7783.0,"[-84.31962690792713, 37.40735]"
2020,KENTUCKY,KY,ROWAN,3880.0,5994.0,10058.0,"[-83.44379186114352, 38.20075]"
2020,KENTUCKY,KY,RUSSELL,1329.0,7506.0,8939.0,"[-85.02731849550503, 37.022400000000005]"
2020,KENTUCKY,KY,SCOTT,10564.0,17764.0,28950.0,"[-84.59305911160459, 38.317800000000005]"
2020,KENTUCKY,KY,SHELBY,8076.0,15054.0,23542.0,"[-85.21428716707021, 38.20555]"
2020,KENTUCKY,KY,SIMPSON,2681.0,5888.0,8732.0,"[-86.57396765609008, 36.7134]"
2020,KENTUCKY,KY,SPENCER,2530.0,8737.0,11429.0,"[-85.33420995048283, 38.07785]"
2020,KENTUCKY,KY,TAYLOR,2961.0,9376.0,12510.0,"[-85.30011324469675, 37.337050000000005]"
2020,KENTUCKY,KY,TODD,1202.0,4060.0,5351.0,"[-87.17880669250329, 36.841899999999995]"
2020,KENTUCKY,KY,TRIGG,1791.0,5487.0,7375.0,"[-87.90523950804737, 36.807199999999995]"
2020,KENTUCKY,KY,TRIMBLE,1012.0,3227.0,4319.0,"[-85.33971594226941, 38.65745]"
2020,KENTUCKY,KY,UNION,1529.0,4965.0,6576.0,"[-87.93316622910181, 37.7156]"
2020,KENTUCKY,KY,WARREN,22477.0,31790.0,55351.0,"[-86.40484818871577, 36.966899999999995]"
2020,KENTUCKY,KY,WASHINGTON,1644.0,4482.0,6223.0,"[-85.18027219852104, 37.781549999999996]"
2020,KENTUCKY,KY,WAYNE,1700.0,7430.0,9240.0,"[-84.81859877014122, 36.7853]"
2020,KENTUCKY,KY,WEBSTER,1412.0,4506.0,5991.0,"[-87.65461340808591, 37.528549999999996]"
2020,KENTUCKY,KY,WHITLEY,2552.0,12567.0,15347.0,"[-84.15337921215453, 36.754]"
2020,KENTUCKY,KY,WOLFE,839.0,2097.0,2979.0,"[-83.4911863048545, 37.74805]"
2020,KENTUCKY,KY,WOODFORD,6530.0,8362.0,15211.0,"[-84.74052861035422, 38.0601]"
2020,LOUISIANA,LA,ACADIA,5443.0,22596.0,28425.0,"[-92.3995299749297, 30.2569]"
2020,LOUISIANA,LA,ALLEN,2108.0,7574.0,9810.0,"[-92.78819971383147, 30.73825]"
2020,LOUISIANA,LA,ASCENSION,20399.0,40687.0,62325.0,"[-90.89604590406336, 30.2057]"
2020,LOUISIANA,LA,ASSUMPTION,3833.0,7271.0,11235.0,"[-91.03800688614899, 29.82385]"
2020,LOUISIANA,LA,AVOYELLES,4979.0,12028.0,17292.0,"[-91.9686877125259, 31.0878]"
2020,LOUISIANA,LA,BEAUREGARD,2542.0,13575.0,16357.0,"[-93.31538846909609, 30.6675]"
2020,LOUISIANA,LA,BIENVILLE,3067.0,3891.0,7050.0,"[-93.08786003658632, 32.3231]"
2020,LOUISIANA,LA,BOSSIER,15662.0,38074.0,54655.0,"[-93.59393996071829, 32.58595]"
2020,LOUISIANA,LA,CADDO,55110.0,48021.0,104912.0,"[-93.89289659960093, 32.58595]"
2020,LOUISIANA,LA,CALCASIEU,25982.0,55066.0,82663.0,"[-93.38485870998116, 30.3024]"
2020,LOUISIANA,LA,CALDWELL,745.0,3976.0,4762.0,"[-92.10224166215386, 32.058800000000005]"
2020,LOUISIANA,LA,CAMERON,324.0,3671.0,4039.0,"[-93.25244414823008, 29.841900000000003]"
2020,LOUISIANA,LA,CATAHOULA,1269.0,3541.0,4858.0,"[-91.8866207605985, 31.6173]"
2020,LOUISIANA,LA,CLAIBORNE,2731.0,3770.0,6580.0,"[-92.98156437686444, 32.88695]"
2020,LOUISIANA,LA,CONCORDIA,3177.0,5550.0,8828.0,"[-91.68371260863216, 31.37075]"
2020,LOUISIANA,LA,DE SOTO,5457.0,9112.0,14736.0,"[-93.76925241711413, 32.0526]"
2020,LOUISIANA,LA,EAST BATON ROUGE,115577.0,88420.0,208182.0,"[-91.11527905149154, 30.53975]"
2020,LOUISIANA,LA,EAST CARROLL,1900.0,1080.0,3036.0,"[-91.24787417343909, 32.799800000000005]"
2020,LOUISIANA,LA,EAST FELICIANA,4280.0,6064.0,10509.0,"[-91.03093795422369, 30.8776]"
2020,LOUISIANA,LA,EVANGELINE,4158.0,11053.0,15412.0,"[-92.3940927506599, 30.6748]"
2020,LOUISIANA,LA,FRANKLIN,2658.0,6970.0,9720.0,"[-91.69730112472567, 32.06155]"
2020,LOUISIANA,LA,GRANT,1157.0,8117.0,9392.0,"[-92.53746933237446, 31.5567]"
2020,LOUISIANA,LA,IBERIA,11027.0,21251.0,32713.0,"[-91.82417800146413, 29.895699999999998]"
2020,LOUISIANA,LA,IBERVILLE,8514.0,7893.0,16719.0,"[-91.29577837837837, 30.24835]"
2020,LOUISIANA,LA,JACKSON,2143.0,5394.0,7632.0,"[-92.56972825193975, 32.3643]"
2020,LOUISIANA,LA,JEFFERSON,84477.0,105949.0,193733.0,"[-90.127164376253, 29.7786]"
2020,LOUISIANA,LA,JEFFERSON DAVIS,3208.0,11423.0,14841.0,"[-92.8261869083396, 30.32]"
2020,LOUISIANA,LA,LAFAYETTE,39685.0,72519.0,114521.0,"[-92.0857998678996, 30.2299]"
2020,LOUISIANA,LA,LAFOURCHE,8672.0,36024.0,45388.0,"[-90.33905675786889, 29.518050000000002]"
2020,LOUISIANA,LA,LA SALLE,638.0,6378.0,7077.0,"[-92.18234961346633, 31.649]"
2020,LOUISIANA,LA,LINCOLN,7559.0,11311.0,19275.0,"[-92.64155945244957, 32.627700000000004]"
2020,LOUISIANA,LA,LIVINGSTON,9249.0,54877.0,65230.0,"[-90.73010779719262, 30.40925]"
2020,LOUISIANA,LA,MADISON,2654.0,1930.0,4670.0,"[-91.2288348024316, 32.3872]"
2020,LOUISIANA,LA,MOREHOUSE,4946.0,6510.0,11574.0,"[-91.82896362242127, 32.789]"
2020,LOUISIANA,LA,NATCHITOCHES,6896.0,9358.0,16554.0,"[-93.20089225708503, 31.77985]"
2020,LOUISIANA,LA,ORLEANS,147854.0,26664.0,177819.0,"[-89.9534520713162, 30.0381]"
2020,LOUISIANA,LA,OUACHITA,25913.0,42255.0,69166.0,"[-92.16613198460578, 32.500699999999995]"
2020,LOUISIANA,LA,PLAQUEMINES,3414.0,7412.0,11014.0,"[-89.79816156104573, 29.49865]"
2020,LOUISIANA,LA,POINTE COUPEE,4683.0,7503.0,12371.0,"[-91.65312574445095, 30.7448]"
2020,LOUISIANA,LA,RAPIDES,19475.0,38347.0,58865.0,"[-92.53134087732678, 31.1918]"
2020,LOUISIANA,LA,RED RIVER,1644.0,2413.0,4132.0,"[-93.33450449823913, 32.07755]"
2020,LOUISIANA,LA,RICHLAND,3225.0,6607.0,9940.0,"[-91.70947895833334, 32.45585]"
2020,LOUISIANA,LA,SABINE,1731.0,8776.0,10596.0,"[-93.4703907652474, 31.44605]"
2020,LOUISIANA,LA,ST. BERNARD,6151.0,11179.0,17650.0,"[-89.63174068736143, 29.83095]"
2020,LOUISIANA,LA,ST. CHARLES,9800.0,18233.0,28517.0,"[-90.39839727213473, 29.9288]"
2020,LOUISIANA,LA,ST. HELENA,3346.0,2714.0,6158.0,"[-90.70802499999999, 30.8776]"
2020,LOUISIANA,LA,ST. JAMES,6510.0,5954.0,12590.0,"[-90.81147114278413, 30.023699999999998]"
2020,LOUISIANA,LA,ST. JOHN THE BAPTIST,13582.0,7538.0,21432.0,"[-90.52019676549864, 30.091649999999998]"
2020,LOUISIANA,LA,ST. LANDRY,17372.0,23171.0,41154.0,"[-91.96976904401399, 30.63575]"
2020,LOUISIANA,LA,ST. MARTIN,8439.0,18203.0,27038.0,"[-91.74521428086445, 30.2318]"
2020,LOUISIANA,LA,ST. MARY,8055.0,14811.0,23186.0,"[-91.39724966520154, 29.719099999999997]"
2020,LOUISIANA,LA,ST. TAMMANY,37746.0,99666.0,140110.0,"[-89.95535385722357, 30.410449999999997]"
2020,LOUISIANA,LA,TANGIPAHOA,18887.0,37806.0,57661.0,"[-90.408919675992, 30.56855]"
2020,LOUISIANA,LA,TENSAS,1329.0,1197.0,2554.0,"[-91.31973568032188, 31.9889]"
2020,LOUISIANA,LA,TERREBONNE,11198.0,34339.0,46240.0,"[-90.83087582417582, 29.40405]"
2020,LOUISIANA,LA,UNION,2654.0,8407.0,11201.0,"[-92.39622958384871, 32.88395]"
2020,LOUISIANA,LA,VERMILION,5009.0,21930.0,27324.0,"[-92.29868112831858, 29.902]"
2020,LOUISIANA,LA,VERNON,2898.0,14107.0,17268.0,"[-93.1841211288987, 31.05505]"
2020,LOUISIANA,LA,WASHINGTON,5970.0,13307.0,19513.0,"[-90.0388173125155, 30.839100000000002]"
2020,LOUISIANA,LA,WEBSTER,6172.0,11830.0,18216.0,"[-93.31466541387253, 32.6506]"
2020,LOUISIANA,LA,WEST BATON ROUGE,6200.0,7684.0,14097.0,"[-91.31823675295709, 30.427349999999997]"
2020,LOUISIANA,LA,WEST CARROLL,710.0,4317.0,5052.0,"[-91.46308188391858, 32.80585000000001]"
2020,LOUISIANA,LA,WEST FELICIANA,2298.0,3863.0,6268.0,"[-91.37835907441026, 30.82215]"
2020,LOUISIANA,LA,WINN,1543.0,4619.0,6225.0,"[-92.60084853284079, 31.93345]"
2020,MAINE,ME,ANDROSCOGGIN,27617.0,29268.0,59361.0,"[-70.21019587765957, 44.16535]"
2020,MAINE,ME,AROOSTOOK,13956.0,21080.0,36210.0,"[-68.30374817471159, 46.48415]"
2020,MAINE,ME,CUMBERLAND,128759.0,59584.0,195914.0,"[-70.32981825980983, 43.84635]"
